Date,Open,High,Low,Close,Adj Close,Volume
2017-06-14,6.650000,6.660000,6.640000,6.640000,6.440338,134301
2017-06-15,6.600000,6.600000,6.560000,6.570000,6.372443,78459
2017-06-16,6.570000,6.580000,6.560000,6.570000,6.372443,144020
2017-06-19,6.550000,6.560000,6.550000,6.550000,6.353045,67803
2017-06-20,6.630000,6.640000,6.600000,6.600000,6.401541,63746
2017-06-21,6.600000,6.610000,6.600000,6.610000,6.411240,134180
2017-06-22,6.640000,6.640000,6.630000,6.640000,6.440338,24098
2017-06-23,6.650000,6.650000,6.640000,6.640000,6.440338,51353
2017-06-26,6.620000,6.630000,6.620000,6.630000,6.430639,44132
2017-06-27,6.620000,6.620000,6.600000,6.600000,6.401541,24772
2017-06-28,6.580000,6.580000,6.530000,6.550000,6.353045,63163
2017-06-29,6.580000,6.590000,6.550000,6.580000,6.382142,123977
2017-06-30,6.460000,6.460000,6.430000,6.430000,6.236652,118619
2017-07-03,6.500000,6.500000,6.390000,6.410000,6.295077,25607
2017-07-04,6.380000,6.400000,6.360000,6.400000,6.285256,81752
2017-07-05,6.410000,6.410000,6.400000,6.400000,6.285256,79757
2017-07-06,6.460000,6.460000,6.440000,6.440000,6.324539,34129
2017-07-07,6.420000,6.430000,6.410000,6.410000,6.295077,46789
2017-07-10,6.430000,6.450000,6.430000,6.450000,6.334360,101749
2017-07-11,6.450000,6.450000,6.440000,6.450000,6.334360,6385
2017-07-12,6.440000,6.440000,6.410000,6.420000,6.304898,127262
2017-07-13,6.460000,6.470000,6.450000,6.450000,6.334360,112842
2017-07-14,6.420000,6.420000,6.410000,6.410000,6.295077,129808
2017-07-17,6.420000,6.420000,6.400000,6.400000,6.285256,106295
2017-07-18,6.410000,6.410000,6.320000,6.320000,6.206691,150841
2017-07-19,6.320000,6.320000,6.310000,6.310000,6.196870,78128
2017-07-20,6.310000,6.340000,6.310000,6.320000,6.206691,25110
2017-07-21,6.350000,6.390000,6.340000,6.380000,6.265615,190329
2017-07-24,6.360000,6.360000,6.350000,6.360000,6.245974,83300
2017-07-25,6.350000,6.360000,6.340000,6.340000,6.226333,46448
2017-07-26,6.350000,6.370000,6.350000,6.370000,6.255795,27413
2017-07-27,6.320000,6.330000,6.280000,6.290000,6.177229,74272
2017-07-28,6.310000,6.310000,6.300000,6.310000,6.196870,213848
2017-07-31,6.320000,6.330000,6.300000,6.300000,6.187050,46422
2017-08-01,6.300000,6.320000,6.300000,6.310000,6.196870,386275
2017-08-02,6.370000,6.390000,6.370000,6.380000,6.265615,224494
2017-08-03,6.390000,6.410000,6.390000,6.410000,6.295077,167840
2017-08-04,6.390000,6.400000,6.380000,6.380000,6.265615,264527
2017-08-07,6.410000,6.420000,6.400000,6.420000,6.304898,197278
2017-08-08,6.440000,6.440000,6.430000,6.440000,6.324539,21318
2017-08-09,6.440000,6.450000,6.440000,6.440000,6.324539,253517
2017-08-10,6.450000,6.450000,6.440000,6.450000,6.334360,118834
2017-08-11,6.370000,6.380000,6.360000,6.370000,6.255795,276986
2017-08-14,6.380000,6.390000,6.370000,6.390000,6.275436,223293
2017-08-15,6.470000,6.470000,6.460000,6.470000,6.354002,53903
2017-08-16,6.480000,6.480000,6.470000,6.470000,6.354002,42827
2017-08-17,6.420000,6.420000,6.410000,6.410000,6.295077,213864
2017-08-18,6.360000,6.370000,6.350000,6.370000,6.255795,233424
2017-08-21,6.340000,6.340000,6.310000,6.330000,6.216512,220532
2017-08-22,6.320000,6.330000,6.320000,6.330000,6.216512,195369
2017-08-23,6.410000,6.410000,6.400000,6.400000,6.285256,183823
2017-08-24,6.370000,6.370000,6.360000,6.370000,6.255795,45249
2017-08-25,6.390000,6.390000,6.370000,6.380000,6.265615,124417
2017-08-28,6.360000,6.360000,6.350000,6.350000,6.236153,18990
2017-08-29,6.340000,6.350000,6.330000,6.350000,6.236153,40890
2017-08-30,6.390000,6.390000,6.340000,6.340000,6.226333,22993
2017-08-31,6.430000,6.430000,6.420000,6.430000,6.314719,108400
2017-09-01,6.430000,6.440000,6.420000,6.420000,6.304898,8096
2017-09-04,6.400000,6.400000,6.390000,6.390000,6.275436,13266
2017-09-05,6.410000,6.410000,6.390000,6.390000,6.275436,6485
2017-09-06,6.350000,6.370000,6.350000,6.370000,6.255795,19836
2017-09-07,6.370000,6.380000,6.370000,6.380000,6.265615,19144
2017-09-08,6.360000,6.370000,6.330000,6.330000,6.216512,53252
2017-09-11,6.400000,6.400000,6.400000,6.400000,6.285256,7289
2017-09-12,6.460000,6.470000,6.460000,6.460000,6.344181,47170
2017-09-13,6.470000,6.470000,6.450000,6.450000,6.334360,16580
2017-09-14,6.470000,6.470000,6.450000,6.450000,6.334360,11071
2017-09-15,6.440000,6.450000,6.430000,6.450000,6.334360,31542
2017-09-18,6.460000,6.460000,6.450000,6.460000,6.344181,32530
2017-09-19,6.480000,6.500000,6.480000,6.500000,6.383464,6246
2017-09-20,6.460000,6.470000,6.450000,6.450000,6.334360,3246
2017-09-21,6.440000,6.460000,6.440000,6.460000,6.344181,35614
2017-09-22,6.490000,6.490000,6.480000,6.480000,6.363822,7425
2017-09-25,6.460000,6.460000,6.450000,6.450000,6.334360,21609
2017-09-26,6.430000,6.430000,6.420000,6.420000,6.304898,22481
2017-09-27,6.480000,6.480000,6.480000,6.480000,6.363822,97
2017-09-28,6.510000,6.530000,6.510000,6.530000,6.412926,41462
2017-09-29,6.530000,6.550000,6.530000,6.550000,6.432568,37431
2017-10-01,6.580000,6.590000,6.580000,6.590000,6.471850,11447
2017-10-02,6.600000,6.650000,6.600000,6.650000,6.530775,28508
2017-10-03,6.630000,6.640000,6.600000,6.620000,6.501312,27888
2017-10-04,6.610000,6.650000,6.610000,6.650000,6.530775,28158
2017-10-05,6.690000,6.730000,6.690000,6.730000,6.609340,18450
2017-10-08,6.720000,6.730000,6.710000,6.730000,6.609340,6986
2017-10-09,6.720000,6.720000,6.700000,6.710000,6.589699,15880
2017-10-10,6.720000,6.730000,6.700000,6.720000,6.599519,6408
2017-10-11,6.720000,6.720000,6.710000,6.710000,6.589699,15765
2017-10-12,6.690000,6.690000,6.680000,6.680000,6.560236,9223
2017-10-15,6.670000,6.680000,6.670000,6.680000,6.560236,3797
2017-10-16,6.690000,6.700000,6.680000,6.690000,6.570057,28740
2017-10-17,6.690000,6.690000,6.690000,6.690000,6.570057,45011
2017-10-18,6.680000,6.680000,6.680000,6.680000,6.560236,3791
2017-10-19,6.660000,6.710000,6.660000,6.710000,6.589699,470596
2017-10-22,6.730000,6.740000,6.710000,6.730000,6.609340,718972
2017-10-23,6.720000,6.730000,6.720000,6.720000,6.599519,200157
2017-10-24,6.750000,6.800000,6.750000,6.800000,6.678085,522228
2017-10-25,6.820000,6.820000,6.810000,6.810000,6.687906,19906
2017-10-26,6.850000,6.860000,6.840000,6.850000,6.727189,65464
2017-10-29,6.870000,6.890000,6.870000,6.890000,6.766472,17676
2017-10-30,6.880000,6.890000,6.880000,6.890000,6.766472,49120
2017-10-31,6.920000,6.930000,6.920000,6.930000,6.805755,5774
2017-11-01,6.920000,6.920000,6.880000,6.880000,6.756651,220586
2017-11-02,6.910000,6.930000,6.910000,6.920000,6.795934,12835
2017-11-05,6.990000,6.990000,6.970000,6.970000,6.845037,5951
2017-11-06,6.970000,6.990000,6.970000,6.980000,6.854858,85741
2017-11-07,6.990000,6.990000,6.990000,6.990000,6.864678,44850
2017-11-08,6.990000,7.020000,6.990000,7.000000,6.874499,79013
2017-11-09,6.970000,6.970000,6.960000,6.970000,6.845037,422232
2017-11-12,7.010000,7.010000,7.000000,7.000000,6.874499,44656
2017-11-13,7.020000,7.040000,7.010000,7.020000,6.894141,27775
2017-11-14,7.030000,7.050000,7.020000,7.050000,6.923603,20284
2017-11-15,7.020000,7.030000,7.010000,7.030000,6.903962,44292
2017-11-16,7.100000,7.100000,7.070000,7.070000,6.943244,23445
2017-11-19,7.100000,7.100000,7.080000,7.080000,6.953065,7627
2017-11-20,7.130000,7.150000,7.120000,7.150000,7.021810,32084
2017-11-21,7.180000,7.190000,7.170000,7.180000,7.051272,35302
2017-11-22,7.130000,7.140000,7.130000,7.130000,7.002169,15952
2017-11-23,7.130000,7.130000,7.120000,7.120000,6.992348,11301
2017-11-26,7.150000,7.170000,7.150000,7.160000,7.031631,6106
2017-11-27,7.160000,7.160000,7.140000,7.140000,7.011990,44716
2017-11-28,7.190000,7.210000,7.180000,7.200000,7.070913,60297
2017-11-29,7.140000,7.140000,7.120000,7.120000,6.992348,9959
2017-11-30,7.170000,7.180000,7.170000,7.170000,7.041451,6326
2017-12-03,7.160000,7.180000,7.160000,7.160000,7.031631,47232
2017-12-04,7.050000,7.060000,7.020000,7.020000,6.894141,158318
2017-12-05,7.040000,7.060000,7.030000,7.050000,6.923603,66367
2017-12-06,7.070000,7.120000,7.070000,7.110000,6.982527,343668
2017-12-07,7.170000,7.180000,7.170000,7.170000,7.041451,441435
2017-12-10,7.190000,7.200000,7.180000,7.180000,7.051272,13961
2017-12-11,7.210000,7.210000,7.210000,7.210000,7.080734,12809
2017-12-12,7.170000,7.170000,7.140000,7.140000,7.011990,111979
2017-12-13,7.120000,7.120000,7.080000,7.080000,6.953065,26166
2017-12-14,7.060000,7.060000,7.040000,7.060000,6.933424,245957
2017-12-17,7.130000,7.140000,7.120000,7.120000,6.992348,58165
2017-12-18,7.160000,7.160000,7.150000,7.150000,7.021810,34989
2017-12-19,7.130000,7.140000,7.130000,7.140000,7.011990,11585
2017-12-20,7.100000,7.110000,7.100000,7.110000,6.982527,17194
2017-12-21,7.090000,7.090000,7.080000,7.090000,6.962886,58507
2017-12-26,7.070000,7.070000,7.040000,7.040000,6.913782,5991
2017-12-27,7.030000,7.030000,7.010000,7.020000,6.894141,20211
2017-12-28,7.020000,7.030000,7.020000,7.020000,6.894141,1125
2018-01-01,6.970000,6.970000,6.960000,6.970000,6.857414,4303
2018-01-02,7.000000,7.040000,7.000000,7.040000,6.926283,14263
2018-01-03,7.060000,7.100000,7.060000,7.090000,6.975475,407878
2018-01-04,7.100000,7.100000,7.100000,7.100000,6.985314,787
2018-01-07,7.140000,7.170000,7.140000,7.170000,7.054183,3784
2018-01-08,7.170000,7.190000,7.150000,7.150000,7.034506,18554
2018-01-09,7.200000,7.210000,7.200000,7.200000,7.083698,15063
2018-01-10,7.170000,7.170000,7.130000,7.140000,7.024668,91448
2018-01-11,7.150000,7.160000,7.150000,7.160000,7.044344,12898
2018-01-14,7.200000,7.200000,7.190000,7.190000,7.073860,8677
2018-01-15,7.170000,7.170000,7.150000,7.160000,7.044344,49476
2018-01-16,7.160000,7.160000,7.120000,7.150000,7.034506,14570
2018-01-17,7.210000,7.210000,7.200000,7.200000,7.083698,2738
2018-01-18,7.190000,7.190000,7.160000,7.170000,7.054183,20193
2018-01-21,7.220000,7.240000,7.210000,7.240000,7.123052,13323
2018-01-22,7.280000,7.300000,7.280000,7.300000,7.182084,27914
2018-01-23,7.330000,7.340000,7.320000,7.320000,7.201760,3782
2018-01-24,7.270000,7.270000,7.240000,7.240000,7.123052,22406
2018-01-28,7.300000,7.310000,7.300000,7.310000,7.191922,10506
2018-01-29,7.250000,7.280000,7.210000,7.210000,7.093537,22578
2018-01-30,7.200000,7.240000,7.180000,7.230000,7.113214,96014
2018-01-31,7.230000,7.260000,7.230000,7.250000,7.132891,58310
2018-02-01,7.230000,7.240000,7.210000,7.230000,7.113214,82706
2018-02-04,7.200000,7.200000,7.130000,7.140000,7.024668,95705
2018-02-05,6.960000,6.960000,6.710000,6.770000,6.660645,650736
2018-02-06,7.020000,7.070000,7.020000,7.050000,6.936121,235672
2018-02-07,7.060000,7.060000,7.020000,7.050000,6.936121,88261
2018-02-08,6.930000,6.940000,6.890000,6.940000,6.827899,41641
2018-02-11,6.970000,6.980000,6.960000,6.970000,6.857414,4063
2018-02-12,7.000000,7.000000,6.970000,6.970000,6.857414,58382
2018-02-13,7.010000,7.010000,6.960000,6.990000,6.877090,11994
2018-02-14,7.050000,7.050000,7.030000,7.050000,6.936121,31623
2018-02-15,7.120000,7.150000,7.120000,7.150000,7.034506,11710
2018-02-18,7.150000,7.190000,7.150000,7.170000,7.054183,5642
2018-02-19,7.160000,7.170000,7.120000,7.150000,7.034506,14942
2018-02-20,7.170000,7.200000,7.150000,7.170000,7.054183,9918
2018-02-21,7.150000,7.180000,7.150000,7.150000,7.034506,16102
2018-02-22,7.190000,7.210000,7.180000,7.210000,7.093537,77313
2018-02-25,7.270000,7.290000,7.270000,7.280000,7.162406,219305
2018-02-26,7.350000,7.370000,7.350000,7.360000,7.241114,20681
2018-02-27,7.330000,7.350000,7.310000,7.340000,7.221437,112714
2018-02-28,7.310000,7.330000,7.290000,7.310000,7.191922,18476
2018-03-01,7.200000,7.200000,7.170000,7.170000,7.054183,15209
2018-03-04,7.200000,7.220000,7.200000,7.210000,7.093537,419855
2018-03-05,7.310000,7.310000,7.290000,7.290000,7.172245,104189
2018-03-06,7.240000,7.240000,7.210000,7.210000,7.093537,65751
2018-03-07,7.300000,7.300000,7.290000,7.300000,7.182084,515297
2018-03-08,7.350000,7.370000,7.350000,7.360000,7.241114,448120
2018-03-11,7.410000,7.420000,7.400000,7.420000,7.300145,27383
2018-03-12,7.400000,7.400000,7.380000,7.400000,7.280468,167080
2018-03-13,7.350000,7.350000,7.320000,7.330000,7.211598,130171
2018-03-14,7.340000,7.350000,7.320000,7.350000,7.231276,208879
2018-03-15,7.420000,7.430000,7.410000,7.410000,7.290306,549932
2018-03-18,7.460000,7.480000,7.460000,7.480000,7.359176,3890
2018-03-19,7.400000,7.420000,7.390000,7.410000,7.290306,71534
2018-03-20,7.440000,7.440000,7.420000,7.440000,7.319822,70029
2018-03-21,7.340000,7.370000,7.340000,7.370000,7.250952,54629
2018-03-22,7.230000,7.230000,7.180000,7.180000,7.064022,305411
2018-03-25,7.100000,7.130000,7.100000,7.120000,7.004991,172556
2018-03-26,7.240000,7.280000,7.240000,7.280000,7.162406,111695
2018-03-27,7.170000,7.170000,7.150000,7.150000,7.034506,13697
2018-03-28,7.160000,7.160000,7.140000,7.140000,7.024668,26804
2018-04-03,7.100000,7.110000,7.070000,7.070000,6.955799,26979
2018-04-04,7.130000,7.130000,7.100000,7.110000,6.995152,12534
2018-04-05,7.180000,7.230000,7.180000,7.230000,7.113214,156488
2018-04-06,null,null,null,null,null,null
2018-04-09,7.140000,7.140000,7.120000,7.140000,7.024668,27162
2018-04-10,7.140000,7.180000,7.140000,7.180000,7.064022,36451
2018-04-11,7.170000,7.170000,7.150000,7.170000,7.054183,26887
2018-04-12,7.160000,7.180000,7.150000,7.180000,7.064022,28281
2018-04-13,7.190000,7.190000,7.170000,7.170000,7.054183,26003
2018-04-16,7.200000,7.200000,7.180000,7.190000,7.073860,7964
2018-04-17,7.200000,7.230000,7.200000,7.230000,7.113214,37655
2018-04-18,7.290000,7.310000,7.290000,7.310000,7.191922,14050
2018-04-19,7.290000,7.300000,7.270000,7.270000,7.152568,76885
2018-04-20,7.240000,7.270000,7.240000,7.260000,7.142730,37344
2018-04-23,7.270000,7.270000,7.240000,7.240000,7.123052,7084
2018-04-24,7.310000,7.310000,7.300000,7.310000,7.191922,13395
2018-04-26,7.310000,7.310000,7.260000,7.260000,7.142730,102587
2018-04-27,7.390000,7.390000,7.390000,7.390000,7.270629,107817
2018-04-30,7.380000,7.380000,7.370000,7.380000,7.260791,113108
2018-05-01,7.400000,7.400000,7.360000,7.370000,7.250952,131372
2018-05-02,7.460000,7.460000,7.420000,7.420000,7.300145,72280
2018-05-03,7.420000,7.430000,7.380000,7.380000,7.260791,92743
2018-05-04,7.400000,7.400000,7.370000,7.370000,7.250952,22013
2018-05-07,7.500000,7.510000,7.470000,7.490000,7.369014,25563
2018-05-08,7.510000,7.540000,7.510000,7.540000,7.418207,20169
2018-05-09,7.610000,7.620000,7.600000,7.620000,7.496914,17106
2018-05-10,7.630000,7.650000,7.630000,7.650000,7.526430,30448
2018-05-11,7.630000,7.630000,7.620000,7.630000,7.506753,75129
2018-05-14,7.650000,7.650000,7.630000,7.650000,7.526430,12153
2018-05-15,7.660000,7.660000,7.640000,7.640000,7.516591,35619
2018-05-16,7.640000,7.660000,7.640000,7.640000,7.516591,16053
2018-05-17,7.640000,7.640000,7.590000,7.610000,7.487076,91955
2018-05-18,7.640000,7.640000,7.630000,7.630000,7.506753,11505
2018-05-21,7.650000,7.650000,7.630000,7.640000,7.516591,30053
2018-05-22,7.590000,7.600000,7.570000,7.580000,7.457561,122351
2018-05-23,7.580000,7.580000,7.570000,7.570000,7.447722,39035
2018-05-24,7.590000,7.590000,7.570000,7.580000,7.457561,64453
2018-05-25,7.590000,7.610000,7.590000,7.610000,7.487076,14509
2018-05-28,7.620000,7.620000,7.600000,7.610000,7.487076,74333
2018-05-29,7.610000,7.630000,7.610000,7.620000,7.496914,46851
2018-05-30,7.590000,7.590000,7.570000,7.570000,7.447722,88366
2018-05-31,7.570000,7.570000,7.570000,7.570000,7.447722,4650
2018-06-01,7.560000,7.570000,7.550000,7.570000,7.447722,14753
2018-06-04,7.600000,7.610000,7.590000,7.590000,7.467399,2988
2018-06-05,7.600000,7.600000,7.580000,7.600000,7.477237,129698
2018-06-06,7.630000,7.630000,7.600000,7.610000,7.487076,102572
2018-06-07,7.660000,7.680000,7.660000,7.680000,7.555945,152250
2018-06-08,7.670000,7.670000,7.650000,7.650000,7.526430,240236
2018-06-12,7.700000,7.710000,7.680000,7.690000,7.565784,563583
2018-06-13,7.760000,7.780000,7.760000,7.770000,7.644491,11171
2018-06-14,7.750000,7.780000,7.750000,7.770000,7.644491,13888
2018-06-15,7.880000,7.890000,7.870000,7.880000,7.752715,101610
2018-06-18,7.910000,7.910000,7.870000,7.870000,7.742876,25392
2018-06-19,7.880000,7.880000,7.850000,7.860000,7.733038,34952
2018-06-20,7.890000,7.890000,7.860000,7.890000,7.762553,122014
2018-06-21,7.940000,7.970000,7.940000,7.970000,7.841260,210650
2018-06-22,7.880000,7.880000,7.860000,7.880000,7.752715,49342
2018-06-25,7.820000,7.820000,7.790000,7.790000,7.664168,222328
2018-06-26,7.720000,7.720000,7.690000,7.720000,7.595299,82637
2018-06-27,7.750000,7.770000,7.750000,7.760000,7.634653,230372
2018-06-28,7.720000,7.720000,7.690000,7.700000,7.575622,441701
2018-06-29,7.740000,7.740000,7.720000,7.720000,7.595299,447735
2018-07-02,7.650000,7.650000,7.570000,7.570000,7.570000,26466
2018-07-03,7.660000,7.660000,7.640000,7.640000,7.640000,12220
2018-07-04,7.600000,7.600000,7.550000,7.550000,7.550000,18637
2018-07-05,7.590000,7.590000,7.590000,7.590000,7.590000,13826
2018-07-06,7.600000,7.650000,7.600000,7.640000,7.640000,19810
2018-07-09,7.670000,7.670000,7.660000,7.670000,7.670000,29745
2018-07-10,7.700000,7.720000,7.700000,7.700000,7.700000,28203
2018-07-11,7.700000,7.720000,7.690000,7.720000,7.720000,85951
2018-07-12,7.770000,7.770000,7.740000,7.760000,7.760000,77135
2018-07-13,7.800000,7.820000,7.800000,7.820000,7.820000,17938
2018-07-16,7.810000,7.810000,7.780000,7.790000,7.790000,55067
